"","name_text","desc_text","emails","category","logo"
"87","ASUW Elections Administration Committee","The Elections Administration Committee is dedicated to conducting a fair and ethical election process for the Associated Students of the University of Washington. Students who serve on the EAC help with the many functions of Elections such as advertising, conducting election forums, setting up and running the information booths, and filing violations.","asuwvote@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/2d5/2d5c10831c7da34f9d826947e91f37dc.png"
"88","ASUW Office of Communications","Need a poster, flyer, shirt, logo, button or T-Shirt designed? Then you’re in the right place! If you have any questions about the information we’re asking for please get in touch.
Social Media Promotion | If you need to have something promoted onto the main ASUW Facebook or Twitter please fill out this information.
Multi-Media Request | Need photos taken at an event or a video shot? Fill out this form and we will get you in touch w…","asuwbdcm@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/240/240fbbe31214a3a7ca9a391240fc96f2.jpg"
"89","ASUW Office of Government Relations","External Affairs
The offices of Federal Relations, State Relations and Regional Relations make up the Governmental Relations unit of the Office of External Affairs at the University of Washington. The Office of External Affairs is headed by Vice President Randy Hodgins and brings together units responsible for influencing public policy and opinion and strengthening the university’s reputation and the perceptions people hold of it.
Fed…","asuwogr@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/ea2/ea25c9766fe80278d2b7eb63802f5f07.png"
"90","ASUW Office of Volunteer Opportunities","Welcome to the ASUW Office of Volunteer Opportunities! This is the best spot to launch yourself into student government here at the University of Washington. Volunteers are the backbone of our student government. None of the advocacy, rallies, concerts, or other events would be possible without volunteers. Whether you are brand new to ASUW or are just looking to gain some work experience in an area of interest, the Office of Volunteer Opp…","asuwovop@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/5c8/5c8adba941c61d6c9745c5a025379639.png"
"91","ASUW Student Food Cooperative","We are first and foremost a group of students concerned about the environmental, social, economic, and health impacts of our agro-food system. ASUW SFC members are a diverse group of students from a wide variety of disciplines and backgrounds, who’ve come together because we share a passion for improving our own health and the health of our planet through food. We value student autonomy and ensure that all decisions related to running t…","asuwsfc@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/92d/92d47240f32907ec7ed4726a476f8873.png"
"92","ASUW Student Senate","Today’s Student Senate discusses current matters affecting students of the University, and it is empowered to formulate the official opinion of the ASUW. Senate resolutions help to guide the actions of the Association and often other decision-makers at the University and elsewhere. All students are welcome to submit legislation for the Senate to consider, though only senators may ultimately vote. That said, Senate positions are open to …","asuwssch@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/d72/d7276928eb7a1ee776ab8afdcf844e3c.jpg"
"93","AU: Speculative Fiction Magazine at the University of Washington","We are a quarterly literary magazine that publishes speculative fiction (fantasy, sci fi, and other genre fiction).","aumag@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/2a4/2a4324a6bf58580353b60d8c460b5aee.jpg"
"94","Audiophile Club at University of Washington","It shall be the purpose of this organization to improve people’s knowledge of audio technologies, music creation and to promote diversity in music appreciation.","audio@uw.edu","RECREATION","https://uws-community.symplicity.com/files/30f/30f0c0363a0897ccd71db5c4a9350c64.png"
"95","Autism Speaks","Fundraisers and events to raise money and awareness for Autism Speaks. Volunteer with children on the spectrum at places in our community.","AutismSpeaksUW@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/5a7/5a72c403dbf47bf60e69ad9ba0c4a385.png"
"96","Autonomous RC Car club","The ARC club aims to organize a learning environment for members who wish to learn specialized hardware such as Raspberry Pi and learn more about the science and engineering behind self-driving cars through the construction of their own self-driving RC (Radio controlled) car.  While ARC is an organization with the main goal of designing, programming, and manufacturing self-driving RC cars, it also aims to help students pursue their intere…",NA,"ENGINEERING","https://uws-community.symplicity.com/files/c67/c67dd45e330f021dc9991bbb6afc27f2.jpg"
"97","Awaaz at UW","Awaaz is a South Asian Fusion A Cappella group at UW that mixes both South Asian and Western music through its creative vocal a cappella arrangements.","awaaz09@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/bf4/bf477c897b6d1cde2df04edba596897a.jpg"
"98","Azerbaijani American Cultural Association","The Azerbaijani American Cultural Association at UW is a cultural student organization that aims to promote and share Turkic languages and culture of Azerbaijanis with students, people of Seattle, and members of the community by hosting movie events, conversation groups, social gatherings, panels, concerts, and conferences.",NA,"CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/4c7/4c703351f167d58a1ad4f586e25f966b.png"
"99","<U+53CB><U+996D> Foodable","Creating meaningful connection among Chinese students by preparing and sharing delectable homemade cuisine together. It is our goal to foster a hospitable culture which leads to better understanding of us and others.",NA,"CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/ed1/ed122a9cc3289f9e2ea2c11f8df842c0.jpg"
"100","B Movie Appreciation Club","There are many B movies that deserve more attention.","bmacuw@uw.edu ","RECREATION","https://uws-community.symplicity.com/files/0d2/0d263b55b181c67921f1c71338427caa.png"
"101","Baha'i Club at UW","The Baha'i club at UW aims to promote the principles and teachings of the Baha'i Faith through its campus activities. Our activities center around the oneness of humanity, the harmony of science and religion, the basic oneness of all religions, the equality of men and women, the elimination of extremes of wealth and poverty, and other core principles of the Baha'i Faith. 

Membership is open to all. All who have an interest in the Baha'…","bahai@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/8d8/8d8061109e84ce4b05afb3e8159900ef.png"
"102","Bangaliyana Pacific Northwest Chapter","The purpose of this organization is to organize social and cultural events to spread the rich cultural heritage of Bengal to a larger community in and around the University of Washington. Here Bengal majorly represents the state ‘West Bengal’ in eastern India and places around it. People of this region are commonly identified as ‘Bengali’ or ‘Bangali’ and share similar spoken language and other socio-cultural customs. Accordin…","bpncuw@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/18f/18f4ce1d1c7c50c6afa74d73b2826051.jpg"
"103","Bass Angling Student Society @ University of Washington","To promote proper and effective bass fishing techniques to others.",NA,"RECREATION","https://uws-community.symplicity.com/files/399/399da3cbfb694cda840d79cf3948414e.png"
"104","Be The Match On Campus - UW","Be The Match On Campus - UW will hereby be established as a volunteer service club for the University of Washington aimed to help promote awareness about the need of Bone Marrow Registration Drives on campus by working with Be The Match.","btmuw@uw.edu","HEALTH SCIENCES","https://uws-community.symplicity.com/files/2dc/2dcfa2d17e1e1daf902dfe4e70247f1e.jpg"
